published_at,keywords,entertainment,politics,finance
"","[subsidies, affordable care act, health insurance, politics, king v. burwell, gop, obamacare replacement, pre-existing conditions, obamacare, supreme court, phil gramm, republican, obamacare repeal]",0,1,0
"","[u.s. news, arts and entertainment, barack obama, hate speech, michelle obama]",0,0,0
"","[religion, ani choying drolma, buddhism]",0,0,0
"","[gwen stefani, no doubt]",0,0,0
"","[worried or burned out — and never growing back.\"\"\"]",0,0,0
"","[voices, janet mock, own]",0,0,0
"","[u.s. news, texas, floods, rescue, senior citizens, hurricane harvey, dickinson, texas]",0,0,0
"","[coronavirus, huffpost, comments, nero, comments roundup, sex addiction]",0,0,0
"","[miami, entrepreneurship, startups, venture capital]",0,0,0
"","[animals in the news, nathaniel buck harrison, weapon of choice, mugshots, weird arizona, paul babeu]",0,0,0
"","[comedy, cartoons, satire, brian williams]",0,0,0
"","[science and technology, automotive industry, personal finance, shopping promotions, auto buying, truecar, carsdirect]",0,0,0
"","[betsy devos, discrimination, jeff merkley, secretary of education]",0,0,0
"","[mad men, golden globes, jon hamm, ending, chumbawamba]",0,0,0
"","[parents, parenting, marriage, sex]",0,0,0
"","[texas, 2020 election, teachers, kamala harris, teacher pay]",0,0,0
"","[conversation, politics, 2016 election, friendship, bipartisanship]",0,1,0
"","[stonewall, stonewall movie, stonewall trailer, lgbt issues, queer issues, gay issues, lgbt history, queer history, gay history]",0,0,0
"",[education],0,0,0
"","[post50, new year's resolutions, women, fifty, change, voices, midlife]",0,0,0
"","[limes, household]",0,0,0
"","[hplifestyle, safest airlines, safest airlines in the world, airlineratings.com, airlineratings safest airlines, air travel safety]",0,0,0
"","[parents, mother's day]",0,0,0
"","[salaries, compensation, silicon valley, tech companies]",0,0,0
"","[pancakes, cake batter, taste, pancake recipes, hplifestyle]",0,0,0
"","[refugees, tripoli, greece, idomeni, syrian refugee crisis, worldpost middle east]",0,0,0
"",[black voices],0,0,0
"","[public policy, the tackle, activism, sports, reform]",0,0,0
"","[indonesia, impact, urban planning, brazil, nigeria, smart cities, new technology, lagos, bogota, sao paulo, colombia, jakarta]",0,0,0
"","[donald trump, u.s. news, republican politics, u.s. presidential elections, civil rights, health care reform, democratic politics, u.s. government resources, environment, women's rights, immigration reform, speech]",0,0,0
"","[vatican, war, pope francis, catholic church, pope francis war, religion]",0,0,0
"","[conservative, tom tancredo, journalism, denver, immigration, mike coffman, abortion, colorado, dream act]",0,0,0
"","[religion and spirituality, the alchemist]",0,0,0
"","[politics, hillary clinton, election 2016, bernie sanders]",0,1,0
"","[shopping tips, shopping, style, ebay, hplifestyle, sales, fashion]",0,0,0
"","[syria, west, islamic terrorism, prophet muhammad, quran, religion]",0,0,0
"","[obituary, actors, night court, charlie robinson]",0,0,0
"","[climate change, epa, livestock, vegetarian, vegan, earth day, agroecology, organic farming, diet, meat, environment, food, green]",0,0,0
"","[donald trump, racism, refugees, italy, migrant crisis, xenophobia, immigrant, migration, mediterranean, right wing, salvini]",0,0,0
"","[healthy living, life coach]",0,0,0
"",[you know these are extraordinary times],0,0,0
"",[women],0,0,0
"","[business, start ups, entrepreneurs, failure, fear of failure, entrepreneurship, personal development, success]",0,0,0
"","[dumb crime, things you can't do naked, weird sex, bad sex, nipple man, nipple geezer]",0,0,0
"","[tyga, kylie jenner, the kardashians]",0,0,0
"","[business, lower east side]",0,0,0
"","[good news, dog, pets]",0,0,0
"","[donald trump, u.s. news, terrorism, hate speech, florida, hate crimes, architecture, arson, council on american-islamic relations, places of worship, islamic society, tampa, florida, new tampa]",0,0,0
"","[memory, health post50, next avenue, memory loss, fifty, aging]",0,0,0
"","[media, aol, video]",0,0,0
"","[disney, disneyland, star wars land, star wars disneyland, rivers of america, better together]",0,0,0
"","[\"\"is this guy 'the one'? okay]",0,0,0
"","[gps for the soul, kindness, christmas, homeless veterans, mental health, giving, homeless]",0,0,0
"","[kaley cuoco, karl cook]",0,0,0
"","[paris attacks, social media, facebook, twitter, college, isis]",0,0,0
"","[celebrities, hotels, celebrity, hotel, travel]",0,0,0
"","[asian voices, asian americans, google doodle, citizenship in the united states, fred korematsu]",0,0,0
"","[election 2016, ted cruz, politics, republican party, ted cruz president, ted cruz obamacare, obamacare, aca]",0,1,0
"","[donald trump, international news, politics, wars and conflicts, france, anti-french sentiment in the united states, french american]",0,1,0
"","[paris, paris attacks, anti-islam, anti-islam attacks, mosque protest, irving texas mosque, islamic center of irving, isis]",0,0,0
"","[impact, dfa, design, stanford university, social innovation, northwestern university]",0,0,0
"","[travel, peru, chile, lima]",0,0,0
"","[kindness, female role models, healthy living, most-thankful-for, role models, mentors, identity, gratitude, pay it forward, mentorship]",0,0,0
"","[ballet, aurora, sleeping beauty, the sleeping beauty, bolshoi theatre]",0,0,0
"","[money, personal finance, finance]",0,0,1
"","[rand paul, rand paul presidential campaign, rand paul terror attacks, rand paul surveillance, rand paul metadata collection]",0,0,0
"",[millennials],0,0,0
"","[dance, nyu langone medical center, deaf, parents, video, child]",0,0,0
"","[asian voices, india, donald trump jr, prime minister of india, the trump organization]",0,0,0
"","[donald trump, trump administration, betsy devos, tom price, wilbur ross]",0,0,0
"","[netflix, jake gyllenhaal, american pie film]",0,0,0
"","[economics, unemployment, employment and career, manners, layoff]",0,0,0
"","[education, edtech, minecraft]",0,0,0
"","[style, fashion, beauty, skinny]",0,0,0
"","[donald trump, twitter, politics, library]",0,1,0
"","[style, iris, tribeca film festival]",0,0,0
"","[united states, huffpost now news, hpvideoteamhuffpostnownews, megan rapinoe, alex morgan, ashlyn harris, womens national soccer team, julie ertz]",0,0,0
"","[parents, kids-in-sports, youth soccer, youth sports]",0,0,0
"","[kids, recipes, food, taste, cooking]",0,0,0
"","[donald trump, fox news, john mccain, rupert murdoch, wall street journal]",0,0,0
"","[healthy living, positive thinking, love, alzheimer's disease, alzheimer's, family, grandmothers, hope]",0,0,0
"","[donald trump, obamacare, aca]",0,0,0
"","[healthy living, moments not milestones]",0,0,0
"","[politics, donald trump]",0,1,0
"","[parenting advice, parenting, summer, children, parents, children's health, raising children]",0,0,0
"","[latino voices, ted cruz, dreamers, reforma migratoria]",0,0,0
"","[books, writing advice, freelance writing]",0,0,0
"","[common grief, gps for the soul, pain, mazda, grief, adele]",0,0,0
"","[gun violence, gun control, ed markey, cdc guns, gun violence research, cdc, centers for disease control and prevention]",0,0,0
"","[ptsd, moral injuries, community, books, isolation, wounded warriors]",0,0,0
"","[science, data science, statistics, machine learning]",0,0,0
"","[coronavirus, world news, yemen, unicef, humanitarian aid, starvation]",0,0,0
"","[000 or so wolves in the coterminous united states.\"]",0,0,0
"","[valentine's day, personal finance, weddings, divorce, insurance, marriage]",0,0,0
"","[\"\" the company's ceo wrote to u.s. employees wednesday.\"]",0,0,0
"","[gps for the soul, enlightenment, spiritual awakening]",0,0,0
"","[disney, the hollywood reporter, marvel studios, ryan coogler, black panther film, chadwick boseman]",0,0,0
"","[motherhood, wellness, work life balance]",0,0,0
"","[christmas-story, you are my sunshine, gps for the soul, christmas, oreos, good samaritans]",0,0,0
"","[netflix, academy awards, black voices, film, documentaries, latasha harlins]",0,0,0
"","[donald trump, movies, music, entertainment, alt-right, richard spencer, depeche mode]",0,0,0
"","[book recommendations, toni morrison, fun home, book list, banned books, books, banned books week, sherman alexie]",0,0,0
"","[coronavirus, covid-19, tom cruise, mission impossible, mission: impossible 7]",0,0,0
"","[voices, ellen degeneres, the ellen show, baby boomers, boomers, millennials, video, boomers versus millennials, boomers take on millennials, boomers millennials ellen show, post50 celebrities]",0,0,0
"","[food for thought, farm sanctuary, compassion, distilled perspective, animal rights, green, farming]",0,0,0
"","[travel, personal insurance, air travel, luggage, lost luggage]",0,0,0
"","[barack obama, eat the press, media criticism, josh earnest, government transparency]",0,0,0
"","[politics, donald trump, hillary clinton, 2016 election]",0,1,0
"","[immigration, border crisis, jeh johnson, central american minors program, central american minors refugee/parole program]",0,0,0
"","[balochistan, movements.org, ethnic cleansing, pakistan, iran]",0,0,0
"","[new york film festival, oscars, telluride film festival, documentary, film, toronto film festival, sundance film festival, arts, cannes film festival]",0,0,0
"","[shoppable, beauty, shopping, makeup, best deals, home, commerce, skincare, memorial day, home and garden, sales, living, home & living]",0,0,0
"","[jewish, charlie hebdo, paris, politics, judaism, religion]",0,1,0
"","[harry potter, travel and tourism, roller coaster, universal orlando, rubeus hagrid]",0,0,0
"","[politics and government, covid-19, covid-19 pandemic, federal reserve, budget, tax and economy, stimulus package, stimulus, jerome powell, economic recovery, investor, stimulus checks, chair of the federal reserve, stimulus bill, economic stimulus]",0,0,0
"","[instagram, cardi b, mama, offset, kulture]",0,0,0
"","[2020 election, elizabeth warren, democratic primary, medal of honor, wounded knee massacre, lakota indians, remove the stain act]",0,0,0
"",[greece],0,0,0
"","[latino voices, alejandro inarritu, latino entertainment]",0,0,0
"","[u.s. news, police brutality, pokémon go]",0,0,0
"","[london, slavery, global black voices, international slavery remembrance day]",0,0,0
"","[i might be able to help.\"]",0,0,0
"","[u.s. news, parenting, women, entertainment, los angeles, celebrity, world news, britney spears, nosyndication, los angeles superior court, samuel l. ingham iii, brenda penny, jodi montgomery, james spears, @team_us_huffpost_now, @wire]",0,0,0
"","[entertainment, box office]",0,0,0
"","[new york, september 11 anniversary, september 11th, decade after 9/11 - remembering]",0,0,0
"","[barack obama, lgbtq, same sex marriage, gay marriage, huffpost news, lgbtq rights, pride 2018, edie windsor, doma, edith windsor, thea spyer]",0,0,0
"","[black lives matter, police brutality, police shootings, alfred olango, el cajon shooting]",0,0,0
"","[real estate, real-estate-advice, real-estate-expert, real-estate-tips, education, advice]",0,0,0
"","[elections 2016, supreme court, texas, voter id, voting rights act]",0,0,0
"","[abortion, reproductive rights, jack dorsey, pregnancy termination services, anti-abortion movement]",0,0,0
"","[healthy living, poetry for the soul, solitude, gps for the soul, reflection]",0,0,0
"","[autism, awareness, homewood alabama, our lady of sorrows, catholic schools, autsim awareness month]",0,0,0
"","[\"\" we've gotten off track.\"]",0,0,0
"","[broadway, nazis, richard spencer, white nationalism, cabaret, josh marshall, john kander, kander and ebb, josh kander]",0,0,0
"","[health, wellness, opinary poll, pandemic]",0,0,0
"","[what's working, whatsworking, refugees welcome, airbnb for refugees, refugees airbnb, jonas kakoschke, refugee crisis, europe refugee crisis, impactx]",0,0,0
"","[shoppable, finds style, shopping, finds stack, best deals, finds jewelry, bracelet, style & beauty]",0,0,0
"","[americas college promise, community college, what's working, obama community college, dr. jill biden, free community college]",0,0,0
"","[politics, congress, state of the union, campaign finance, gerrymandering, barack obama]",0,1,0
"","[donald trump, washington dc, united states presidential inauguration, united states capitol]",0,0,0
"","[business, apple, woodstock, pittsburgh, meghan mccain, washington post, steve wozniak, eugene robinson, the chainsmokers, pennsylvania]",0,0,0
"","[style & beauty, meghan markle, ruth bader ginsburg]",0,0,0
"","[home decor, pets, huffpost home, cats, dogs]",0,0,0
"","[business, learning, education, business school, business education, student life, university of pittsburgh, personal development, university]",0,0,0
"","[creepy, clowns, scary clowns, weird news, travel]",0,0,0
"","[sexist advertisements, facebook posts, gold's gym]",0,0,0
